구분,대여소명,,대여일자,대여건수,반납건수,합계,위도,경도
강북구,1510, 번동주공5단지 관리사무소 앞,201910,274,279,553,37.633717,127.035515
강북구,1510, 번동주공5단지 관리사무소 앞,201911,209,211,420,37.633717,127.035515
강북구,1510, 번동주공5단지 관리사무소 앞,201912,168,196,364,37.633717,127.035515
강북구,1510, 번동주공5단지 관리사무소 앞,202001,128,132,260,37.633717,127.035515
강북구,1510, 번동주공5단지 관리사무소 앞,202002,122,144,266,37.633717,127.035515
강북구,1510, 번동주공5단지 관리사무소 앞,202003,222,220,442,37.633717,127.035515
강북구,1510, 번동주공5단지 관리사무소 앞,202004,282,252,534,37.633717,127.035515
강북구,1510, 번동주공5단지 관리사무소 앞,202005,383,369,752,37.633717,127.035515
강북구,1510, 번동주공5단지 관리사무소 앞,202006,391,367,758,37.633717,127.035515
강북구,1511, 번동 금호어울림아파트102동앞,201901,59,66,125,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201902,63,63,126,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201903,111,120,231,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201904,181,204,385,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201905,235,297,532,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201906,264,334,598,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201907,303,372,675,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201908,307,381,688,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201909,293,378,671,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201910,292,327,619,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201911,267,300,567,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,201912,113,146,259,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,202001,105,118,223,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,202002,102,108,210,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,202003,179,182,361,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,202004,260,261,521,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,202005,306,310,616,37.631123,127.036034
강북구,1511, 번동 금호어울림아파트102동앞,202006,404,441,845,37.631123,127.036034
강북구,1512, 강북중학교 앞,201901,257,278,535,37.644737,127.026566
강북구,1512, 강북중학교 앞,201902,349,313,662,37.644737,127.026566
강북구,1512, 강북중학교 앞,201903,460,481,941,37.644737,127.026566
강북구,1512, 강북중학교 앞,201904,788,890,1678,37.644737,127.026566
강북구,1512, 강북중학교 앞,201905,1174,1285,2459,37.644737,127.026566
강북구,1512, 강북중학교 앞,201906,1283,1345,2628,37.644737,127.026566
강북구,1512, 강북중학교 앞,201907,1243,1277,2520,37.644737,127.026566
강북구,1512, 강북중학교 앞,201908,1186,1203,2389,37.644737,127.026566
강북구,1512, 강북중학교 앞,201909,1391,1406,2797,37.644737,127.026566
강북구,1512, 강북중학교 앞,201910,1520,1525,3045,37.644737,127.026566
강북구,1512, 강북중학교 앞,201911,749,722,1471,37.644737,127.026566
강북구,1512, 강북중학교 앞,201912,362,306,668,37.644737,127.026566
강북구,1512, 강북중학교 앞,202001,355,383,738,37.644737,127.026566
강북구,1512, 강북중학교 앞,202002,412,413,825,37.644737,127.026566
강북구,1512, 강북중학교 앞,202003,1260,1267,2527,37.644737,127.026566
강북구,1512, 강북중학교 앞,202004,2098,2103,4201,37.644737,127.026566
강북구,1512, 강북중학교 앞,202005,2001,1980,3981,37.644737,127.026566
강북구,1512, 강북중학교 앞,202006,2223,2231,4454,37.644737,127.026566
