구분,대여소명,,대여일자,대여건수,반납건수,위도,경도
서초구,2299, 한전아트센터 앞,201902,200,203,37.486469,127.028061
서초구,2299, 한전아트센터 앞,201903,412,362,37.486469,127.028061
서초구,2299, 한전아트센터 앞,201904,642,548,37.486469,127.028061
서초구,2299, 한전아트센터 앞,201905,970,813,37.486469,127.028061
서초구,2299, 한전아트센터 앞,201906,1058,818,37.486469,127.028061
서초구,2299, 한전아트센터 앞,201907,1055,807,37.486469,127.028061
서초구,2299, 한전아트센터 앞,201908,1034,812,37.486469,127.028061
서초구,2299, 한전아트센터 앞,201909,886,702,37.486469,127.028061
서초구,2299, 한전아트센터 앞,201910,1025,814,37.486469,127.028061
서초구,2299, 한전아트센터 앞,201911,646,576,37.486469,127.028061
서초구,2299, 한전아트센터 앞,201912,437,401,37.486469,127.028061
서초구,2299, 한전아트센터 앞,202001,468,469,37.486469,127.028061
서초구,2299, 한전아트센터 앞,202002,387,322,37.486469,127.028061
서초구,2299, 한전아트센터 앞,202003,538,471,37.486469,127.028061
서초구,2299, 한전아트센터 앞,202004,646,565,37.486469,127.028061
서초구,2299, 한전아트센터 앞,202005,755,699,37.486469,127.028061
서초구,2299, 한전아트센터 앞,202006,909,780,37.486469,127.028061
강남구,2301, 현대고등학교 건너편,201901,309,402,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201902,442,537,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201903,958,1219,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201904,2260,2680,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201905,4264,4513,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201906,3909,4072,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201907,3004,3121,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201908,3400,3551,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201909,3766,4067,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201910,2005,2200,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201911,1320,1656,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,201912,501,662,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,202001,577,818,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,202002,740,900,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,202003,3518,4140,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,202004,4754,5158,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,202005,5916,6127,37.524071,127.02179
강남구,2301, 현대고등학교 건너편,202006,4512,4714,37.524071,127.02179
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201901,441,515,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201902,439,528,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201903,1020,1089,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201904,1477,1542,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201905,2375,2358,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201906,2432,2382,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201907,2171,2164,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201908,2026,1998,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201909,1900,1879,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201910,2393,2370,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201911,1507,1606,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),201912,737,736,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),202001,690,679,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),202002,620,629,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),202003,1210,1177,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),202004,1723,1682,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),202005,1704,1671,37.505581,127.024277
강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),202006,1650,1628,37.505581,127.024277
강남구,2303, 논현역 7번출구,201901,315,313,37.511517,127.021477
강남구,2303, 논현역 7번출구,201902,329,273,37.511517,127.021477
강남구,2303, 논현역 7번출구,201903,760,700,37.511517,127.021477
강남구,2303, 논현역 7번출구,201904,1130,971,37.511517,127.021477
강남구,2303, 논현역 7번출구,201905,1541,1356,37.511517,127.021477
강남구,2303, 논현역 7번출구,201906,1567,1402,37.511517,127.021477
강남구,2303, 논현역 7번출구,201907,1505,1389,37.511517,127.021477
강남구,2303, 논현역 7번출구,201908,1469,1339,37.511517,127.021477
강남구,2303, 논현역 7번출구,201909,1296,1192,37.511517,127.021477
강남구,2303, 논현역 7번출구,201910,1492,1434,37.511517,127.021477
강남구,2303, 논현역 7번출구,201911,998,915,37.511517,127.021477
강남구,2303, 논현역 7번출구,201912,460,438,37.511517,127.021477
강남구,2303, 논현역 7번출구,202001,297,313,37.511517,127.021477
강남구,2303, 논현역 7번출구,202002,95,100,37.511517,127.021477
강남구,2303, 논현역 7번출구,202003,621,558,37.511517,127.021477
강남구,2303, 논현역 7번출구,202004,930,876,37.511517,127.021477
강남구,2303, 논현역 7번출구,202005,994,969,37.511517,127.021477
강남구,2303, 논현역 7번출구,202006,1134,1072,37.511517,127.021477
강남구,2304, 신영 ROYAL PALACE 앞,201901,201,70,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201902,87,41,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201903,204,83,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201904,357,155,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201905,630,241,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201906,559,207,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201907,504,187,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201908,410,139,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201909,360,114,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201910,496,154,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201911,310,120,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,201912,150,62,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,202001,136,62,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,202002,105,48,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,202003,188,88,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,202004,368,118,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,202005,292,119,37.512527,127.035835
강남구,2304, 신영 ROYAL PALACE 앞,202006,399,130,37.512527,127.035835
강남구,2305, MCM 본사 직영점 앞,201901,146,228,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201902,141,182,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201903,266,391,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201904,436,612,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201905,529,632,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201906,730,905,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201907,555,674,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201908,474,578,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201909,437,553,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201910,531,699,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201911,361,507,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,201912,257,342,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,202001,212,304,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,202002,196,213,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,202003,364,411,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,202004,528,482,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,202005,466,442,37.520641,127.034508
강남구,2305, MCM 본사 직영점 앞,202006,490,475,37.520641,127.034508
강남구,2306, 압구정역 2번 출구 옆,201901,479,426,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201902,417,386,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201903,841,702,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201904,1317,1087,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201905,1877,1552,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201906,1926,1529,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201907,2018,1480,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201908,1778,1278,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201909,1686,1282,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201910,2111,1600,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201911,1363,1072,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,201912,779,595,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,202001,794,625,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,202002,739,576,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,202003,1267,966,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,202004,1229,1113,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,202005,1180,1157,37.527122,127.028717
강남구,2306, 압구정역 2번 출구 옆,202006,1310,1305,37.527122,127.028717
강남구,2307, 압구정 한양 3차 아파트,201901,243,319,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201902,281,346,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201903,660,787,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201904,1360,1504,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201905,2231,2216,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201906,2326,2333,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201907,1789,1825,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201908,1867,1890,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201909,1837,1839,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201910,2161,2276,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201911,1032,1155,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,201912,503,556,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,202001,478,575,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,202002,481,554,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,202003,1597,1683,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,202004,2277,2319,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,202005,2586,2540,37.528614,127.038559
강남구,2307, 압구정 한양 3차 아파트,202006,1935,1920,37.528614,127.038559
강남구,2308, 압구정파출소 앞,201901,253,345,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201902,257,271,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201903,450,513,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201904,745,784,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201905,1109,1106,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201906,1154,1142,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201907,1017,1011,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201908,965,972,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201909,947,907,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201910,1124,1152,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201911,618,714,37.529301,127.035599
강남구,2308, 압구정파출소 앞,201912,341,396,37.529301,127.035599
강남구,2308, 압구정파출소 앞,202001,310,394,37.529301,127.035599
강남구,2308, 압구정파출소 앞,202002,334,353,37.529301,127.035599
강남구,2308, 압구정파출소 앞,202003,856,869,37.529301,127.035599
강남구,2308, 압구정파출소 앞,202004,1043,1035,37.529301,127.035599
강남구,2308, 압구정파출소 앞,202005,1053,1055,37.529301,127.035599
강남구,2308, 압구정파출소 앞,202006,1054,1044,37.529301,127.035599
강남구,2309, 청담역(우리들병원 앞),201901,154,117,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201902,148,96,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201903,234,182,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201904,388,295,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201905,609,322,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201906,584,298,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201907,603,282,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201908,663,302,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201909,473,272,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201910,461,301,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201911,247,213,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),201912,128,109,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),202001,136,80,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),202002,115,50,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),202003,231,141,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),202004,520,258,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),202005,519,275,37.518902,127.049385
강남구,2309, 청담역(우리들병원 앞),202006,663,329,37.518902,127.049385
강남구,2310, 청담동 맥도날드 옆(위치),201901,157,269,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201902,194,261,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201903,386,470,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201904,555,648,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201905,901,894,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201906,917,891,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201907,750,760,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201908,791,802,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201909,826,789,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201910,1080,1115,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201911,603,645,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),201912,358,359,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),202001,254,256,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),202002,269,257,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),202003,558,547,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),202004,757,741,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),202005,824,814,37.523613,127.040176
강남구,2310, 청담동 맥도날드 옆(위치),202006,728,700,37.523613,127.040176
강남구,2311, 학동로 래미안 아파트 앞,201901,128,54,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201902,155,43,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201903,228,80,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201904,434,145,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201905,572,166,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201906,592,184,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201907,455,129,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201908,502,163,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201909,394,164,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201910,406,215,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201911,346,130,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,201912,83,43,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,202001,124,44,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,202002,49,37,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,202003,230,64,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,202004,476,132,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,202005,329,117,37.517773,127.043022
강남구,2311, 학동로 래미안 아파트 앞,202006,522,152,37.517773,127.043022
강남구,2312, 청담역 13번 출구 앞,201901,128,106,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201902,108,97,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201903,232,205,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201904,476,403,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201905,693,660,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201906,641,565,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201907,522,473,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201908,537,506,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201909,522,499,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201910,574,553,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201911,353,322,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,201912,161,152,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,202001,166,155,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,202002,149,135,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,202003,451,380,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,202004,525,510,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,202005,540,524,37.52058,127.056328
강남구,2312, 청담역 13번 출구 앞,202006,673,588,37.52058,127.056328
강남구,2313, 금원빌딩 앞,201901,240,237,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201902,251,243,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201903,484,529,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201904,865,894,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201905,1433,1428,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201906,1415,1458,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201907,1260,1272,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201908,1312,1329,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201909,1206,1368,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201910,1540,1673,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201911,941,996,37.525116,127.052467
강남구,2313, 금원빌딩 앞,201912,541,568,37.525116,127.052467
강남구,2313, 금원빌딩 앞,202001,471,533,37.525116,127.052467
강남구,2313, 금원빌딩 앞,202002,421,504,37.525116,127.052467
강남구,2313, 금원빌딩 앞,202003,1198,1262,37.525116,127.052467
강남구,2313, 금원빌딩 앞,202004,1636,1700,37.525116,127.052467
강남구,2313, 금원빌딩 앞,202005,1755,1770,37.525116,127.052467
강남구,2313, 금원빌딩 앞,202006,1542,1565,37.525116,127.052467
강남구,2314, 청담나들목입구,201901,171,179,37.521275,127.061035
강남구,2314, 청담나들목입구,201902,153,161,37.521275,127.061035
강남구,2314, 청담나들목입구,201903,317,313,37.521275,127.061035
강남구,2314, 청담나들목입구,201904,719,713,37.521275,127.061035
강남구,2314, 청담나들목입구,201905,1172,1206,37.521275,127.061035
강남구,2314, 청담나들목입구,201906,1017,1029,37.521275,127.061035
강남구,2314, 청담나들목입구,201907,839,860,37.521275,127.061035
강남구,2314, 청담나들목입구,201908,947,981,37.521275,127.061035
강남구,2314, 청담나들목입구,201909,893,910,37.521275,127.061035
강남구,2314, 청담나들목입구,201910,995,1031,37.521275,127.061035
강남구,2314, 청담나들목입구,201911,407,409,37.521275,127.061035
강남구,2314, 청담나들목입구,201912,204,207,37.521275,127.061035
강남구,2314, 청담나들목입구,202001,200,199,37.521275,127.061035
강남구,2314, 청담나들목입구,202002,286,289,37.521275,127.061035
강남구,2314, 청담나들목입구,202003,1198,1222,37.521275,127.061035
강남구,2314, 청담나들목입구,202004,1319,1353,37.521275,127.061035
강남구,2314, 청담나들목입구,202005,1381,1402,37.521275,127.061035
강남구,2314, 청담나들목입구,202006,1153,1151,37.521275,127.061035
강남구,2315, 봉은사역 5번출구 옆,201901,394,416,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201902,407,423,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201903,800,777,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201904,1479,1362,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201905,2071,2046,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201906,2148,1919,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201907,1742,1697,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201908,1536,1479,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201909,1750,1726,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201910,2131,2133,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201911,1385,1362,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,201912,725,685,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,202001,699,668,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,202002,594,578,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,202003,1185,1114,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,202004,1429,1362,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,202005,1575,1556,37.514248,127.061119
강남구,2315, 봉은사역 5번출구 옆,202006,1427,1391,37.514248,127.061119
강남구,2316, 삼성역 8번출구,201901,181,183,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201902,278,352,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201903,738,767,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201904,1390,1436,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201905,1984,1954,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201906,1848,1779,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201907,1524,1502,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201908,1253,1233,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201909,1417,1381,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201910,2108,2061,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201911,1216,1233,37.509575,127.063408
강남구,2316, 삼성역 8번출구,201912,592,593,37.509575,127.063408
강남구,2316, 삼성역 8번출구,202001,521,520,37.509575,127.063408
강남구,2316, 삼성역 8번출구,202002,452,449,37.509575,127.063408
강남구,2316, 삼성역 8번출구,202003,1035,1030,37.509575,127.063408
강남구,2316, 삼성역 8번출구,202004,1529,1523,37.509575,127.063408
강남구,2316, 삼성역 8번출구,202005,1709,1710,37.509575,127.063408
강남구,2316, 삼성역 8번출구,202006,1769,1766,37.509575,127.063408
강남구,2317, 삼성도로공원,201901,142,162,37.515888,127.0662
강남구,2317, 삼성도로공원,201902,130,129,37.515888,127.0662
강남구,2317, 삼성도로공원,201903,349,360,37.515888,127.0662
강남구,2317, 삼성도로공원,201904,751,798,37.515888,127.0662
강남구,2317, 삼성도로공원,201905,1182,1202,37.515888,127.0662
강남구,2317, 삼성도로공원,201906,1209,1231,37.515888,127.0662
강남구,2317, 삼성도로공원,201907,1064,1050,37.515888,127.0662
강남구,2317, 삼성도로공원,201908,1090,1117,37.515888,127.0662
강남구,2317, 삼성도로공원,201909,1155,1173,37.515888,127.0662
강남구,2317, 삼성도로공원,201910,1223,1295,37.515888,127.0662
강남구,2317, 삼성도로공원,201911,672,693,37.515888,127.0662
강남구,2317, 삼성도로공원,201912,293,296,37.515888,127.0662
강남구,2317, 삼성도로공원,202001,252,247,37.515888,127.0662
강남구,2317, 삼성도로공원,202002,283,289,37.515888,127.0662
강남구,2317, 삼성도로공원,202003,1178,1195,37.515888,127.0662
강남구,2317, 삼성도로공원,202004,1431,1478,37.515888,127.0662
강남구,2317, 삼성도로공원,202005,1698,1692,37.515888,127.0662
강남구,2317, 삼성도로공원,202006,1329,1364,37.515888,127.0662
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201901,172,210,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201902,138,174,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201903,403,364,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201904,699,620,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201905,1258,924,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201906,1220,982,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201907,876,633,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201908,1022,703,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201909,838,673,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201910,983,782,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201911,539,498,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),201912,265,239,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),202001,233,214,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),202002,182,137,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),202003,471,407,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),202004,756,633,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),202005,730,647,37.513577,127.055031
강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),202006,654,567,37.513577,127.055031
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201901,201,259,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201902,193,194,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201903,430,483,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201904,603,618,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201905,781,780,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201906,763,749,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201907,737,730,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201908,714,707,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201909,643,622,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201910,803,799,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201911,537,582,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),201912,295,314,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),202001,273,307,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),202002,289,293,37.506607,127.05468
강남구,2319, 포스코4거리 서측(수협 삼성동 지점),202003,409,409,37.506607,127.05468
