구분,대여소명,반납일자,반납건수,,,,
관악구,2172. 나들목공원,201902,165,,,,
관악구,2173. 당곡사거리,201902,855,,,,
관악구,2174. 삼성디지털프라자관악점,201902,227,,,,
관악구,2175. 신림동걷고싶은문화의거리입구,201902,98,,,,
관악구,2176. 보라매공원 보도육교,201902,271,,,,
관악구,2177. 신대방역 2번 출구,201902,878,,,,
관악구,2178. 서울대학교 정문,201902,243,,,,
관악구,2179. 양녕로 입구,201902,246,,,,
관악구,2180. 신림동주민센터,201902,207,,,,
관악구,2183. 동방1교,201902,1182,,,,
관악구,2184. 구암초등학교 버스정류장,201902,54,,,,
광진구,3500. 군자역2번출구,201902,495,,,,
광진구,3501. 광진구청 앞,201902,581,,,,
광진구,3502. 중곡역 1번출구,201902,285,,,,
광진구,3503. 광진유진스웰,201902,22,,,,
광진구,3504. 원일교회,201902,439,,,,
광진구,3505. 신양초교앞 교차로,201902,242,,,,
광진구,3506. 영동대교 북단,201902,335,,,,
광진구,3507. 어린이회관,201902,208,,,,
광진구,3508. 화양사거리,201902,660,,,,
광진구,3509. 세종사이버대학교,201902,939,,,,
광진구,3510. 중곡SK아파트앞,201902,144,,,,
광진구,3516. 구의아리수정수센터앞,201902,199,,,,
광진구,3517. 용마사거리,201902,284,,,,
광진구,3518. 군자역 7번출구뒤,201902,885,,,,
광진구,3520. 광진경찰서,201902,629,,,,
광진구,3521. 현대홈타운 뒷길,201902,68,,,,
광진구,3523. 건국대학교 과학관(이과대) 앞,201902,243,,,,
광진구,3524. 세종대학교,201902,108,,,,
광진구,3528. 광진정보도서관,201902,320,,,,
광진구,3529. 어린이대공원정문,201902,169,,,,
광진구,3533. 건대입구역 사거리(롯데백화점),201902,1134,,,,
광진구,3534. 건대입구역 5번출구 뒤,201902,662,,,,
광진구,3535. 중곡사거리(국민은행),201902,409,,,,
광진구,3536. 중앙농협(자양동),201902,344,,,,
광진구,3537. 아차산 휴먼시아 아파트 옆,201902,100,,,,
광진구,3541. 커먼그라운드,201902,637,,,,
광진구,3542. 래미안 구의파크 스위트,201902,342,,,,
광진구,500. 어린이대공원역 3번출구 앞,201902,946,,,,
광진구,501. 광진구의회 앞,201902,404,,,,
광진구,502. 뚝섬유원지역 1번출구 앞,201902,1915,,,,
광진구,503. 더샵스타시티 C동 앞,201902,320,,,,
광진구,504. 신자초교입구교차로,201902,693,,,,
광진구,505. 자양사거리 광진아크로텔 앞,201902,943,,,,
광진구,515. 광양중학교 앞,201902,217,,,,
광진구,516. 광진메디칼 앞,201902,325,,,,
광진구,539. 군자교교차로,201902,349,,,,
광진구,540. 군자역 7번출구 베스트샵 앞,201902,549,,,,
광진구,542. 강변역 4번출구 뒤,201902,420,,,,
광진구,543. 구의공원(테크노마트 앞),201902,391,,,,
광진구,544. 광남중학교,201902,261,,,,
광진구,546. 잠실대교북단 교차로,201902,420,,,,
광진구,548. 자양나들목,201902,527,,,,
광진구,549. 아차산역 3번출구,201902,675,,,,
광진구,551. 구의삼성쉐르빌 앞,201902,719,,,,
광진구,552. 대림아크로리버 앞,201902,147,,,,
광진구,553. 중곡 성원APT 앞,201902,201,,,,
광진구,555. 구의3동주민센터,201902,193,,,,
광진구,571. 어린이대공원역6번출구,201902,408,,,,
광진구,572. 국립정신 건강센터 앞,201902,66,,,,
광진구,573. 구의문주차장 앞,201902,534,,,,
광진구,574. 아차산역4번출구,201902,369,,,,
광진구,575. 중앙농협 중곡지점,201902,53,,,,
광진구,576. 광나루역 3번 출구,201902,333,,,,
광진구,577. 광진청소년수련관,201902,373,,,,
광진구,584. 광진광장 교통섬,201902,558,,,,
광진구,588. 뚝섬 유원지역,201902,329,,,,
광진구,590. 건국대학교 (입학정보관),201902,939,,,,
광진구,591. 건국대학교 (행정관),201902,302,,,,
광진구,592. 건국대학교 학생회관,201902,522,,,,
광진구,593.자양중앙나들목,201902,449,,,,
구로구,1901. 신도림동주민센터 앞,201902,264,,,,
구로구,1904. 도림천역 1번 출구 앞,201902,323,,,,
구로구,1906. 신도림역 1번 출구 앞,201902,1145,,,,
구로구,1907. 구일우성(아) 육교 밑,201902,196,,,,
구로구,1908. 해원리바파크 육교 밑,201902,381,,,,
구로구,1910. 낙원교회 맞은편,201902,108,,,,
구로구,1911. 구로디지털단지역 앞,201902,1123,,,,
구로구,1912. 한신휴아파트 앞,201902,299,,,,
구로구,1913. 구로리공원,201902,216,,,,
구로구,1914. 대림역4번출구,201902,351,,,,
구로구,1916. 구로중학교앞,201902,73,,,,
구로구,1920. 서울미래초등학교 사거리,201902,219,,,,
구로구,1924. 삼부르네상스파크빌,201902,171,,,,
구로구,1925. 동양미래대학교 정문 옆,201902,552,,,,
구로구,1928. 고척스카이돔구장 광장,201902,221,,,,
구로구,1929. 고척근린공원 고척도서관 앞,201902,199,,,,
구로구,1930. 개봉지구대 개봉치안센터,201902,135,,,,
구로구,1931. 개봉역(북측광장),201902,212,,,,
구로구,1933. 개봉푸르지오아파트 상가,201902,218,,,,
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,201902,122,,,,
구로구,1937. 한진아파트 입구,201902,142,,,,
구로구,1941. 오류동역 2번출구,201902,158,,,,
구로구,1943. 온수역 북측,201902,54,,,,
구로구,1946. 구로역 광장,201902,362,,,,
구로구,1951. 천왕이펜하우스 4단지 상가 앞,201902,53,,,,
구로구,1952. 천왕연지타운2단지 앞,201902,218,,,,
구로구,1953. 천왕역 4번출구 뒤,201902,96,,,,
구로구,1955. 디지털입구 교차로,201902,521,,,,
구로구,1956. 도야미리숯불갈비 앞,201902,142,,,,
구로구,1957. 구일고등학교 정문,201902,263,,,,
구로구,1958. 강서수도사업소민원센터,201902,290,,,,
구로구,1959. 구로구의회 앞,201902,198,,,,
구로구,1960. 화광신문사 앞,201902,316,,,,
구로구,1961. 신도림테크노근린공원,201902,760,,,,
구로구,1962. 가리봉동주민센터,201902,317,,,,
구로구,1964. 원메디타운 앞,201902,172,,,,
구로구,1965. 삼환로즈빌아파트 105동 옆,201902,100,,,,
구로구,1966. 한마을아파트 정문상가,201902,174,,,,
구로구,1967. 참새공원(백곡경노당),201902,48,,,,
구로구,1968. 동인오피스텔 건너편 소공원,201902,75,,,,
구로구,1969. 궁동생태공원,201902,33,,,,
구로구,1971. 오정초교 앞 보도육교,201902,41,,,,
구로구,1973. 오리로와 서해안도로 교차로 앞,201902,19,,,,
구로구,1974. 신도림2차e편한세상아파트 203동 앞,201902,258,,,,
구로구,1975. 대림역 1번 출입구 밑,201902,176,,,,
구로구,1976. 남구로역 5번 출입구 앞,201902,139,,,,
구로구,1977. 천왕역 1번 출입구 앞,201902,159,,,,
구로구,1979. 구로1동우체국 앞,201902,77,,,,
구로구,1981. 천왕이펜하우스5단지 앞,201902,234,,,,
구로구,1983. 구로동롯데아파트,201902,233,,,,
구로구,1984. 구로구청,201902,256,,,,
구로구,1985. 구로도서관,201902,680,,,,
구로구,1986. 태평양물산빌딩,201902,695,,,,
구로구,1987. 개봉아이파크아파트 앞,201902,169,,,,
구로구,1988. 고척LIGA아파트 앞,201902,333,,,,
구로구,1991. 오류동역 맞은편,201902,251,,,,
구로구,1992. 구로구배드민턴실내체육관 앞,201902,21,,,,
구로구,1993. 금강수목원아파트 앞,201902,40,,,,
구로구,1994. 삼성전자 물류센터 앞,201902,152,,,,
구로구,1996. 구일역 1번 출입구 앞,201902,130,,,,
구로구,1998. 고척교 교차로,201902,120,,,,
금천구,1804. 독산역 2번출구 자전거주차장,201902,243,,,,
금천구,1805. 서울디지털운동장 앞,201902,206,,,,
금천구,1806. 에이스하이엔드타워9차 앞,201902,116,,,,
금천구,1808. 에이스하이엔드타워8차 앞,201902,254,,,,
금천구,1809. LG전자 별관동(호서대 벤처타워 맞은편),201902,126,,,,
금천구,1812. 갑을그레이트밸리 앞,201902,160,,,,
금천구,1814. 두산위브아파트 옆 상가건물 앞,201902,244,,,,
금천구,1816. 금천폭포공원 앞,201902,33,,,,
금천구,1819. 금천구청 앞 자전거거치대,201902,175,,,,
금천구,1820. 신한은행 시흥대로금융센터지점,201902,68,,,,
금천구,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,201902,187,,,,
금천구,1822. 서울 시흥동우체국 앞,201902,187,,,,
금천구,1823. 상신정비공업 앞,201902,90,,,,
금천구,1824. 독산근린공원 입구,201902,278,,,,
금천구,1825. 한신아파트 앞 육교 아래,201902,61,,,,
금천구,1826. 한신코아 앞,201902,115,,,,
금천구,1827. 독산보도육교 앞 자전거 보관소,201902,406,,,,
금천구,1828. 한양수자인아파트 앞,201902,106,,,,
금천구,1829. 홈플러스 금천점 앞,201902,251,,,,
금천구,1830. 빅마켓 금천점 앞,201902,306,,,,
금천구,1831. 메이퀸웨딩컨벤션 앞,201902,98,,,,
금천구,1833. 독산역 1번출구 앞 자전거보관소,201902,265,,,,
금천구,1834. 월드메르디앙 벤처센터 2차,201902,362,,,,
금천구,1835. STX V타워,201902,196,,,,
금천구,1836. 금천구립 독산도서관,201902,28,,,,
금천구,1839. 수출의 다리 아래,201902,369,,,,
금천구,1840. 솔브레인이엔지 뒤편,201902,116,,,,
금천구,1841. 가산동 주민센터,201902,261,,,,
금천구,1842. 한울중학교,201902,45,,,,
금천구,1843. 독산고등학교,201902,128,,,,
금천구,1845. 롯데캐슬골드파크1차 서문,201902,124,,,,
금천구,1846. 롯데캐슬골드파크1차 동문,201902,198,,,,
금천구,1847. 독산주공 14단지 버스정류소,201902,65,,,,
금천구,1848. 벽산 디지털밸리 5차,201902,231,,,,
금천구,1849. 대륭포스트타워5차,201902,80,,,,
금천구,1850. 코오롱테크노밸리,201902,153,,,,
금천구,1851. 가산디지털단지 7번출구,201902,426,,,,
금천구,1852. 혜명양로원 담장 옆,201902,47,,,,
금천구,1853. 서울디자인직업전문학교 앞,201902,48,,,,
금천구,1854. 가산아네스트 오피스텔 앞,201902,58,,,,
금천구,1855. 성지아파트 옆 도로변,201902,25,,,,
금천구,1856. 모두의학교,201902,113,,,,
금천구,1857. 주공14단지,201902,71,,,,
금천구,1858. 석수역1번출구 앞 (SK주유소),201902,68,,,,
노원구,1601. 석계역 문화광장 내 자전거 보관소,201902,555,,,,
노원구,1602. 광운대역 앞,201902,234,,,,
노원구,1603. 롯데캐슬 102동 코너(월계주유소건너),201902,229,,,,
노원구,1605. 헬스케어,201902,243,,,,
노원구,1606. 태릉입구역 3번출구,201902,297,,,,
노원구,1608. 공릉역 1번 출구 앞,201902,1044,,,,
노원구,1610. 화랑대역 2번출구 앞,201902,488,,,,
노원구,1611. 과기대 입구(우),201902,529,,,,
노원구,1616. 하계2동 공항버스정류장 옆,201902,607,,,,
노원구,1617. 하계동 중평어린이공원 앞,201902,319,,,,
노원구,1619. 중계동 하나프라자빌딩 앞(중1-1),201902,568,,,,
노원구,1620. 중계동 노원구민체육센터 옆(중1-2),201902,393,,,,
노원구,1623. 노원 구민회관,201902,556,,,,
노원구,1625. 상계역(4번출구),201902,800,,,,
노원구,1627. 수락산역 4번출구,201902,160,,,,
노원구,1628. 노일초등학교 앞,201902,171,,,,
노원구,1630. 수연빌딩 앞,201902,105,,,,
노원구,1634. 당고개공원 대여소,201902,321,,,,
노원구,1635. 상계3.4동 주민센터 대여소,201902,75,,,,
노원구,1636. 백병원 사거리 농협은행 앞,201902,680,,,,
노원구,1637. KT 노원점 건물 앞,201902,708,,,,
노원구,1639. 희성오피앙,201902,110,,,,
노원구,1640. 한내근린공원 북측,201902,253,,,,
노원구,1641. 한내근린공원 남측,201902,180,,,,
노원구,1642. 서울여대 남문,201902,117,,,,
노원구,1643. 태릉입구역 8번출구,201902,263,,,,
노원구,1646. 삼육대 입구,201902,68,,,,
노원구,1650. 중계근린공원내,201902,435,,,,
노원구,1651. 맥도날드 상계점 앞,201902,251,,,,
노원구,1652. 파르코 앞,201902,67,,,,
노원구,1653. 노원역1번출구,201902,741,,,,
노원구,1654. 당고개입구 오거리,201902,111,,,,
노원구,1655. 공릉1단지아파트,201902,482,,,,
노원구,1656. 중앙하이츠 아파트 입구,201902,646,,,,
노원구,1657. 노원구청,201902,207,,,,
노원구,1659. 중계동 을지중학교,201902,210,,,,
노원구,1660. 서울시립과학관,201902,84,,,,
노원구,1661. 당현천근린공원,201902,285,,,,
노원구,1662. 노원역7번출구,201902,326,,,,
노원구,1663. 동해문화예술관앞,201902,493,,,,
노원구,1664. 노해근린공원내,201902,69,,,,
노원구,1665. 양지근린공원앞,201902,236,,,,
노원구,1666. 노원소방서인근,201902,321,,,,
노원구,1667. 중계중학교,201902,275,,,,
노원구,1668. 중계역 6번출구,201902,649,,,,
노원구,1669. 중계역 3번출구,201902,373,,,,
노원구,1670. 노원경찰서교차로,201902,354,,,,
노원구,1671. 인덕대학교,201902,226,,,,
노원구,1672. 상계동수락리버시티,201902,160,,,,
노원구,1673. 노원역?5번출구,201902,791,,,,
노원구,1674. 서울북부고용센터앞,201902,336,,,,
노원구,1675. 월계문화체육센터,201902,43,,,,
노원구,1677. 육군사관학교 앞,201902,96,,,,
노원구,1678. 성서대학교 밀알관,201902,86,,,,
노원구,1679. 삼육대 도서관,201902,35,,,,
노원구,1680. 삼육대 제3과학관,201902,15,,,,
노원구,1681. 현대6차 아파트,201902,288,,,,
노원구,1682. 중계종합사회복지관 교차로,201902,168,,,,
노원구,1683. 노원문화예술회관,201902,312,,,,
노원구,1684. 태릉입구역 5번출구,201902,324,,,,
노원구,1685. 불암고등학교 앞 횡단보도,201902,185,,,,
노원구,1686. 온수골사거리(스타벅스앞),201902,299,,,,
노원구,1688. 마들역 7번출구,201902,262,,,,
노원구,1689. 마들역 3번출구,201902,220,,,,
노원구,1690. 도봉운전면허시험장,201902,141,,,,
노원구,1691. 노원정보도서관,201902,330,,,,
노원구,1692. 온곡초교 교차로,201902,198,,,,
도봉구,1702. 녹천역 1번출구 앞,201902,181,,,,
도봉구,1703. 도봉산광역환승센터앞,201902,78,,,,
도봉구,1705. 도봉구청 정문앞,201902,310,,,,
도봉구,1706. 기업은행 앞,201902,243,,,,
도봉구,1707. 도봉구민회관,201902,239,,,,
도봉구,1708. 보건소사거리(다비치안경창동점),201902,304,,,,
도봉구,1709. 쌍문역4번출구 주변,201902,290,,,,
도봉구,1712. 창동역공영주차장앞,201902,347,,,,
도봉구,1713. 쌍문동 청소년 랜드,201902,165,,,,
도봉구,1714. 도봉문화정보도서관 삼거리,201902,44,,,,
도봉구,1715. 서울특별시교육청도봉도서관,201902,148,,,,
도봉구,1716. 하나로마트 창동점,201902,245,,,,
도봉구,1717. 시립창동운동장 입구,201902,64,,,,
도봉구,1719. 신도봉사거리 버스정류장,201902,222,,,,
도봉구,1720. 도봉구청 옆(중랑천변),201902,311,,,,
도봉구,1721. 창동역 2번출구,201902,502,,,,
도봉구,1722. 창동청소년수련관,201902,201,,,,
도봉구,1723. 방학동학마을도서관,201902,309,,,,
도봉구,1725. 창1동주민센터,201902,81,,,,
도봉구,1726. 삼익세라믹아파트교차로,201902,314,,,,
도봉구,1727. 서울도봉초등학교인근,201902,65,,,,
도봉구,1728. 서울북부지방법원,201902,64,,,,
도봉구,1729. 파리바게트앞,201902,155,,,,
도봉구,1730. 도봉산역 교차로 앞,201902,16,,,,
도봉구,1731. 도봉고등학교 맞은편,201902,22,,,,
도봉구,1732. 우리은행 앞,201902,110,,,,
도봉구,1733. 방학사거리 (봄마당 앞),201902,228,,,,
도봉구,1734. 쌍문현대1차아파트 108동 앞,201902,217,,,,
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",201902,81,,,,
도봉구,1736. 버스정류장 앞,201902,120,,,,
도봉구,1737. 하나은행 (창동점),201902,255,,,,
도봉구,1738. 창동주공17단지 상가앞,201902,236,,,,
도봉구,1739. 창동한신,201902,38,,,,
도봉구,1741. 제일강산수산입구,201902,325,,,,
도봉구,1742. 북한산 코오롱 하늘채,201902,178,,,,
동대문구,600. 휘경2동 주민센터,201902,34,,,,
동대문구,601. 용신동주민센터,201902,231,,,,
동대문구,602. 장안동 사거리,201902,887,,,,
동대문구,604. 답십리초등학교 옆 공원,201902,213,,,,
동대문구,605. 신설동역8번출구,201902,233,,,,
