2019,송파구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,송파구,부상자수,241,4,3,8,20,35,30,17,30,24,37,22,11
2019,서초구,사고건수,34,-,1,-,2,2,4,5,5,4,3,4,4
2019,서초구,사망자수,0,-,0,-,0,0,0,0,0,0,0,0,0
2019,서초구,부상자수,37,-,1,-,2,3,4,5,5,5,3,5,4
2019,양천구,사고건수,75,3,-,5,4,12,6,10,9,9,5,8,4
2019,양천구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2019,양천구,부상자수,76,3,-,5,4,12,6,10,9,9,6,8,4
2019,중랑구,사고건수,67,1,-,1,5,15,5,8,3,14,8,4,3
2019,중랑구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2019,중랑구,부상자수,71,1,-,1,5,15,7,8,3,14,8,5,4
2019,노원구,사고건수,91,5,1,5,4,18,7,11,9,14,7,5,5
2019,노원구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,노원구,부상자수,94,5,1,5,4,18,7,12,9,14,8,6,5
2019,광진구,사고건수,48,2,1,2,4,4,2,4,6,8,6,6,3
2019,광진구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,부상자수,50,2,1,2,4,5,2,4,6,8,6,7,3
2019,강북구,사고건수,50,1,1,-,-,7,4,4,9,11,5,7,1
2019,강북구,사망자수,0,0,0,-,-,0,0,0,0,0,0,0,0
2019,강북구,부상자수,51,1,1,-,-,7,4,4,9,11,5,8,1
2019,금천구,사고건수,33,2,-,3,4,5,4,1,4,4,4,1,1
2019,금천구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2019,금천구,부상자수,36,2,-,3,4,6,4,1,5,4,5,1,1
2020,합계,사고건수,"1,641",38,18,41,81,147,173,198,219,250,232,150,94
2020,합계,사망자수,9,0,0,3,1,0,1,3,1,0,0,0,0
2020,합계,부상자수,"1,790",39,20,39,84,154,186,206,246,278,254,178,106
2020,합계,사고건수,"1,641",38,18,41,81,147,173,198,219,250,232,150,94
2020,합계,사망자수,9,0,0,3,1,0,1,3,1,0,0,0,0
2020,합계,부상자수,"1,790",39,20,39,84,154,186,206,246,278,254,178,106
2020,종로구,사고건수,23,-,1,-,3,3,4,-,3,1,5,2,1
2020,종로구,사망자수,0,-,0,-,0,0,0,-,0,0,0,0,0
2020,종로구,부상자수,23,-,1,-,3,3,4,-,3,1,5,2,1
2020,중구,사고건수,17,1,-,-,-,1,2,1,4,2,3,2,1
2020,중구,사망자수,0,0,-,-,-,0,0,0,0,0,0,0,0
2020,중구,부상자수,17,1,-,-,-,1,2,1,4,2,3,2,1
2020,용산구,사고건수,25,1,-,1,2,1,2,4,3,2,4,3,2
2020,용산구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2020,용산구,부상자수,27,1,-,1,2,1,3,4,3,2,4,3,3
2020,성동구,사고건수,74,1,-,1,3,6,5,8,10,14,10,10,6
2020,성동구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2020,성동구,부상자수,85,1,-,1,3,6,5,9,11,18,11,13,7
2020,동대문구,사고건수,95,1,4,3,4,9,4,12,16,14,11,9,8
2020,동대문구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,동대문구,부상자수,101,1,5,3,4,9,4,12,16,14,11,12,10
2020,성북구,사고건수,33,2,-,1,4,1,3,3,3,8,2,5,1
2020,성북구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2020,성북구,부상자수,35,2,-,1,4,1,3,3,3,9,2,6,1
2020,도봉구,사고건수,39,1,-,-,1,6,7,5,4,2,6,4,3
2020,도봉구,사망자수,0,0,-,-,0,0,0,0,0,0,0,0,0
2020,도봉구,부상자수,43,1,-,-,1,6,8,5,7,2,6,4,3
2020,은평구,사고건수,39,3,-,1,3,5,4,6,5,6,3,2,1
2020,은평구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2020,은평구,부상자수,40,3,-,1,3,5,4,6,5,7,3,2,1
2020,서대문구,사고건수,24,-,-,2,3,3,3,2,-,6,2,1,2
2020,서대문구,사망자수,0,-,-,0,0,0,0,0,-,0,0,0,0
2020,서대문구,부상자수,26,-,-,2,3,3,3,2,-,8,2,1,2
2020,마포구,사고건수,64,-,3,-,1,3,8,10,9,8,10,9,3
2020,마포구,사망자수,1,-,0,-,0,0,0,1,0,0,0,0,0
2020,마포구,부상자수,71,-,3,-,1,4,9,10,10,9,11,10,4
2020,강서구,사고건수,92,3,-,-,7,6,14,11,12,8,16,9,6
2020,강서구,사망자수,2,0,-,-,0,0,1,1,0,0,0,0,0
2020,강서구,부상자수,97,3,-,-,8,6,15,10,13,8,16,9,9
2020,구로구,사고건수,47,1,-,-,4,2,9,7,8,8,4,3,1
2020,구로구,사망자수,1,0,-,-,1,0,0,0,0,0,0,0,0
2020,구로구,부상자수,50,1,-,-,3,2,10,7,11,8,4,3,1
2020,영등포구,사고건수,140,3,1,4,7,15,14,15,20,33,15,8,5
2020,영등포구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
